rank,term,bucket,severity,ov,wc,term_ok,infographic_url,reason,ocr_preview
426,Amylase,passable,0.9,0.2,14,true,/infographics/amylase.png,"moderate_overlap(wc=14,ov=0.20)",Amylase Isheagrnisit. Autowanareded breaks dones. fihperand bwdtk aghs to deer and hanking uilushirg making dod meazing.
427,Aquavit,passable,0.9,0.2,14,true,/infographics/aquavit.png,"moderate_overlap(wc=14,ov=0.20)","Ea Aquavit Jokvawty/ Aquaal: ba AQVAVII Saood nosion distiled ; aad f The iand broatd ; PZ with paniiecs, naid and other bojonicab."
428,Silica,passable,0.9,0.2,15,true,/infographics/silica.png,"moderate_overlap(wc=15,ov=0.20)",(] e © = _ Silica Owl} fone! EF = Dissollenan dlicen (0) carmarsndy that are wiah stexsftale © witih a frfdy cartnirr. and exrher ncudshed in certain waters
429,Ctc,passable,0.9,0.2,16,true,/infographics/ctc.png,"moderate_overlap(wc=16,ov=0.20)",Ctc crush tear curf a mackins prea: > | they wiies antn! o =) wi igrry prefee. tar dye« rising an: conastent infuse:
430,Recharge,passable,0.9,0.2,16,true,/infographics/recharge.png,"moderate_overlap(wc=16,ov=0.20)",711 Recharge ] / 0) vig [dy The process by which tntiser+ronte Eel arftolenenniert own 0) o chlo.tmnres tor veurter or grourrshuder riearve.
431,Barbera,passable,0.8,0.2,18,true,/infographics/barbera.png,"moderate_overlap(wc=18,ov=0.20)",Barbera ibarbera/ Hoilan blacs grape terwesl to scape celler tailones revers and natuaily high schide teeir supperty clerent traft-driver wines.
432,Simcoe,passable,0.8,0.2,20,true,/infographics/simcoe.png,"moderate_overlap(wc=20,ov=0.20)",<> Simcoe ZEN / \sin kact / PN Slapuld’a on 5) olv:ctade shop seabse pranat for pani draiwas ( tiacy ottke's and ) clare-awaeang cesoklan eisrniice many modom styles..
433,Uht,passable,0.8857,0.2143,15,true,/infographics/uht.png,"moderate_overlap(wc=15,ov=0.21)","J==\ UHT Utita high. cuente and. ho the mrilinng your, extesionally rauivemert i: and Wty vihiroad cloofi life to cnntkesioal extiable perckaging."
434,Pilsner,passable,0.8857,0.2143,17,true,/infographics/pilsner.png,"moderate_overlap(wc=17,ov=0.21)","Pilsner {pitemen) Pelcger to 5 pale : mzer male vused. for Wight, loge hstmueuans a wtop | Poey&enianion, profile, and a righty antenvuated riniad,"
435,Potstill,passable,0.8857,0.2143,17,true,/infographics/potstill.png,"moderate_overlap(wc=17,ov=0.21)",Potstill f pot ssi A poirstill is a batch vietewss to dentien that groventts producece yrone chativient to puist meV highty iacma‘ie continiadle stills.
436,Manganese,passable,0.7857,0.2143,19,true,/infographics/manganese.png,"moderate_overlap(wc=19,ov=0.21)",Manganese = [hiteragandper]) o xutraze metairhar ( cxf exefic mivulic pofala [seval praass LA and techaneal sares * - when corbss: treaitions » risw above distinable levels.
437,Mourvedre,passable,0.7857,0.2143,19,true,/infographics/mourvedre.png,"moderate_overlap(wc=19,ov=0.21)",vd Mourvedre \ 9 frrorer NAY d miy' CX) Mdlcolucenngt black @ DP gante brondfino JD) ond no ck cooniy winds COD end yoru that wfitt CO gars and rantient J gamey notes
438,Plucking,passable,0.7857,0.2143,19,true,/infographics/plucking.png,"moderate_overlap(wc=19,ov=0.21)",Plucking «gue laiing! plucking is the bewred sloo where | wahkes or heclren soirged adernes buolyand feaver according tes the nlf tend tee blyle.
439,Porter,passable,0.7857,0.2143,19,true,/infographics/porter.png,"moderate_overlap(wc=19,ov=0.21)",Porter Agentorrv Paney is a durk beer cuile toun go Gas bang icausciigo. eaap. the ceelld vou harlt ydu nest balk do to full bady.
440,Gyokuro,passable,0.7857,0.2143,20,true,/infographics/gyokuro.png,"moderate_overlap(wc=20,ov=0.21)",) ) ) Gyokuro 250K8 NI 8 903 20-3 atury's Sterohta depenese budkina steasrago amd high aveasnt aroiuchse sutnrice baby gunttii ane sempaiinted blacking style.
441,Hefeweizen,passable,0.7857,0.2143,20,true,/infographics/hefeweizen.png,"moderate_overlap(wc=20,ov=0.21)","alin Hefeweizen (HEY 4\lluiay degbn) + An unhliered Cerman ueuat cle mesgbloue fi + high carferedion, clow: | wilarnagnas, sirid perar chlven cater-a-and clow SE character."
442,Ovine,passable,0.8778,0.2222,11,true,/infographics/ovine.png,"moderate_overlap(wc=11,ov=0.22)",/ \ Ovine @)—Y | Touwainl : | OF divored mor | clrever daa. a cininigditH os Qa | clwisarnusas — mimhstrom. stieepts milk.
443,Washback,passable,0.8778,0.2222,13,true,/infographics/washback.png,"moderate_overlap(wc=13,ov=0.22)",{ ( WASHBACK ll [bealy loch] A eocoll where carrt on dan loautrozs a rco olabofollc [ustul befote dissilation
444,Puerh,passable,0.8778,0.2222,14,true,/infographics/puerh.png,"moderate_overlap(wc=14,ov=0.22)","(fralk Puerh wi |] > \ /""pvverr/ — m ' Pueth is a pest: == + ( ( proaeniddtio»s trai LL tunfaa, viza can of Aguil an ispensgtim is often anagemu for storage and tre"
445,Americano,passable,0.8692,0.2308,12,true,/infographics/americano.png,"moderate_overlap(wc=12,ov=0.23)",Americano 5 [uh-meh-ruh-KAH-noh] \_— An espresso- based drink made by adding hot water to Sip Studios - Sipopedia
446,Chinook,passable,0.8692,0.2308,14,true,/infographics/chinook.png,"moderate_overlap(wc=14,ov=0.23)",Chinook Fortirtd An Anerican hop verlety this-inndtioacd mparmral pric conviniotti [3Coib. and thie benessiés to hop-forward bests.
447,Hue,passable,0.8692,0.2308,14,true,/infographics/hue.png,"moderate_overlap(wc=14,ov=0.23)","O.. Hue (hiar) The specific shade ofaway wamr with qualidcts, dange, ornewul sutfuli!, dbreuhilnala:d raaimmy and process consteanay."
448,Lauter,passable,0.8692,0.2308,15,true,/infographics/lauter.png,"moderate_overlap(wc=15,ov=0.23)",Lauter ~~ [citer ~~ To eeparate sweee m SAIET MORE from the spent XY gretribed wher V2 mushing. soually t lagter tun or mast Oo fitter.
449,Veraison,passable,0.8692,0.2308,16,true,/infographics/veraison.png,"moderate_overlap(wc=16,ov=0.23)",X1 Veraison [vaivesean | Oreutk of sperting choor glieine cortert agiencags sugar and darage color thom goar to their nature hee.
450,Conditioning,passable,0.8692,0.2308,17,true,/infographics/conditioning.png,"moderate_overlap(wc=17,ov=0.23)",Conditioning <> cH ® MAUI JOM CunZivening is he 4 wisae'hbin: diiass amemaivane I'eausrvuglips when lowe martleer coecnwattor shatnloess and 2nryenynr. Power compounds.
451,Hopstand,passable,0.8692,0.2308,17,true,/infographics/hopstand.png,"moderate_overlap(wc=17,ov=0.23)","games, Hopstand {1 raw Waray EN Implemed in a 7 \\ the stad] mse where ) LA dl loave mpognvd bau Iw) anirthe arenod. Imaw U » and somve with [ (o) o modicrated bitterness"
452,En Tirage,passable,0.7692,0.2308,19,true,/infographics/en-tirage.png,"moderate_overlap(wc=19,ov=0.23)","[J] =» En Tirage 7 NN B2nt iozapll y [ Ll) Dncragy drectiive, wrovthos canestfer Yr | runge risirsing and \ | // pest of coppargement, NN 7 [| liver Leallins? c= Bey decominattion and bne 7° aging proceed in tuldle."
453,Extended Lees Aging,passable,0.7692,0.2308,20,true,/infographics/extended-lees-aging.png,"moderate_overlap(wc=20,ov=0.23)","TT Y\\ Extended - (J \ Lees Aging [3rO. neki@dior, wa, orksKre! Evoomncial nawcolding 1 isgeifeaseal aoncait, ME oe eh andivdesan meex CI erentart comtremation for table inrenptantes and fomdw is through saochyite efferd"
454,Rectification,passable,0.7692,0.2308,20,true,/infographics/rectification.png,"moderate_overlap(wc=20,ov=0.23)",Rectification (sivee [arnmpcirzea) Reacrhicnos ¢ rronrine) wiitre ilonmit braclsting wiiths derddicion litet mswescer ratucy of Tael have comght Ze romporiage less dedtert compounds.
455,Culture,passable,0.85,0.25,12,true,/infographics/culture.png,"moderate_overlap(wc=12,ov=0.25)","Culture [kuht cher] o o A population of (0) masted pilstre in - o rebramtised and sa tranilair tc sel nery, =K'Y feomendation in a becorages"
456,Fortification,passable,0.85,0.25,13,true,/infographics/fortification.png,"moderate_overlap(wc=13,ov=0.25)",° [J [J G) Fortificatior /Ro-T01) VoatBly / ; Fortification is the araditsirs of ayiva he were prrourcaniling zg to welomal zicolos on Hoage leviersurs of microbial stability.
457,Vintage,passable,0.85,0.25,14,true,/infographics/vintage.png,"moderate_overlap(wc=14,ov=0.25)",09) ©) Vintage — of \ [+miial) ~y { 2020 The year in which ) _y) theialpes forsen oer nerd epewcalical a ~~ i offee deciflenst b ys seasor's condition
458,Development,passable,0.85,0.25,15,true,/infographics/development.png,"moderate_overlap(wc=15,ov=0.25)","Development /direetapman/ The soosting phace alloo troricisste whow flover. solubility aispenisse, and / ad cwion, are shaped befove the coffies is dropped."
459,Guernsey,passable,0.85,0.25,15,true,/infographics/guernsey.png,"moderate_overlap(wc=15,ov=0.25)",Guernsey y pioreail e\ A daity eattle breed gieumateit tauentg @) widlv wth bearhonr blotte nic. v:nl a haturally goiden hue.
460,Primitivo,passable,0.85,0.25,15,true,/infographics/primitivo.png,"moderate_overlap(wc=15,ov=0.25)",Primitivo /primittiei Southern Halian YY) bluckgrutie porie ryy) cwoandlentto Zane CY) and Keewn No dyt Y rirt and elevated CEETRD = alcohol
461,Backset,passable,0.85,0.25,16,true,/infographics/backset.png,"moderate_overlap(wc=16,ov=0.25)","Backset (noom.) 0 The acidic liquid, daii onwane afritc acdiitaron anise in corve iseiolet. to cmorod barmopr tion ano Hanor."
462,Baimudan,passable,0.85,0.25,16,true,/infographics/baimudan.png,"moderate_overlap(wc=16,ov=0.25)",Baimudan (*Bailmu*dan) Barmaden ot White Peony Cei Haronsea blyle-have | an’t birst treased batks eafiity noteil Peay than silvermeebilc.
463,Catimor,passable,0.85,0.25,16,true,/infographics/catimor.png,"moderate_overlap(wc=16,ov=0.25)",Catimor Hesudnacn R group of arabica jaidzlcy to agr rean Obiurss and mixor rkigznuid for deré aémceztatonels pry generalty high pnotr
464,Infusion,passable,0.85,0.25,16,true,/infographics/infusion.png,"moderate_overlap(wc=16,ov=0.25)","Infusion ) p /\n""furasz sliuhn/ Infusion is a mash ef suinwagea that <eadiuj mages tesl> by-adding manrd < czaf beslior] of belling part of mash."
465,Citric,passable,0.85,0.25,17,true,/infographics/citric.png,"moderate_overlap(wc=17,ov=0.25)",Citric Ba = (si‘trik) <ll Chiic acid is - ararimen acidula: tro asde owru AN ter satioced bniax \\/ lecerel pia n mee juice producia.
466,Mineralization,passable,0.75,0.25,18,true,/infographics/mineralization.png,"moderate_overlap(wc=18,ov=0.25)",<> Mineralization AY/ Acar curly sotare (7 The total lend and (> fo heicaida finillois and nis mitiga se oroma ( |] a Qaike taat &xating Repla momctiivse.. > and pairing behavior
467,Hard Press Fraction,passable,0.75,0.25,22,true,/infographics/hard-press-fraction.png,"moderate_overlap(wc=22,ov=0.25)","Hard Press Fraction oJ Tfet gtanr apponoyi / Tand¥ouu [are live | | larnd your fianle- pestatio-gras yr liriiel penraal Mbour anyere, | ( Youur foloer a ppoers [2 ( fst and smdle"
468,Citra,passable,0.8333,0.2667,16,true,/infographics/citra.png,"moderate_overlap(wc=16,ov=0.27)","[J <> Citra icnmef Citra is a modern, npe-on beg san A Haiced for isharee rivased forifz tme : and crormaist zecu in late hopping."
469,Astringency,passable,0.8273,0.2727,11,true,/infographics/astringency.png,"moderate_overlap(wc=11,ov=0.27)","Astringency OO [uh-STRING-juhn-see] A drying, puckering mouthfeel sensation caused by tanninc and r Sip Studios - Sipopedia"
470,Whiskey,passable,0.8273,0.2727,13,true,/infographics/whiskey.png,"moderate_overlap(wc=13,ov=0.27)",EE J \ Whiskey / WivRall Whiakey is a distilled gooli laudk wun. BE mialmfiiral ploch mailii and slacirty metured in'wooden.
471,Charcoal,passable,0.8273,0.2727,14,true,/infographics/charcoal.png,"moderate_overlap(wc=14,ov=0.27)","Charcoal Jojps, kioall Chereoal is. carhornate wood © sechincarnt acy lu a dducition feidtiante a or and vwaina by cembring sefected compounds."
472,Dryhopping,passable,0.8273,0.2727,14,true,/infographics/dryhopping.png,"moderate_overlap(wc=14,ov=0.27)",Dryhopping I¥yrahaey B *a/rid rreidiaition of hops whiscmags be sour imcicgazedarhis no inoreaa.aroma well intle excud giésances.
473,Tequila,passable,0.8273,0.2727,15,true,/infographics/tequila.png,"moderate_overlap(wc=15,ov=0.27)","Tequila [14'yratad Yeauwile is a Mexican and a rant, ger kdl chaes, and p eqrucrar whter the riven oil pa rultly in desgnsred regions."
474,Flavor,passable,0.8273,0.2727,16,true,/infographics/flavor.png,"moderate_overlap(wc=16,ov=0.27)",| Flavor PE itey wat ( ~ \ The combined asemibly impmssion evadr«Ices enome addrogenfifei ameske thw defines the charscits of a julce product
475,Geographical Indication,passable,0.8273,0.2727,17,true,/infographics/geographical-indication.png,"moderate_overlap(wc=17,ov=0.27)",=J(® Geographic: ~ 1 Indication Yoin Th gunatre berd lack ) J Geographical Indicatit 2 aged teilograltion lic al 2 apich Itibarity and iE produdton neies to a defined origh.
476,Curdling,passable,0.8143,0.2857,14,true,/infographics/curdling.png,"moderate_overlap(wc=14,ov=0.29)",[ ] Curdling /'kardeliry o> | Visible mils protein 9-0 | somenntion rstased ) by wow. hest cals J) of fistcibility that to = clumps ardretased |
477,Kirsch,passable,0.8143,0.2857,16,true,/infographics/kirsch.png,"moderate_overlap(wc=16,ov=0.29)",Kirsch ny Kiach is a clear if skaary frd “tte 1 sts arlcibod foan fe rrrented . chandon including — 0 Sizla sinpay n mary-fuathional methods.
478,Probiotic,passable,0.8143,0.2857,17,true,/infographics/probiotic.png,"moderate_overlap(wc=17,ov=0.29)",Probiotic [Peet Briar shi] Live mis.ospsricing Sa a iclokim odectior — loved us cooned a trazilh gosotit 42 + when dirtwned in y=5) a dairy bezterage.
479,Shincha,passable,0.7143,0.2857,19,true,/infographics/shincha.png,"moderate_overlap(wc=19,ov=0.29)","Shincha / sin Nyls/ Sticudle means new. ( ( ( fuy and teffor *wpne intileess peecred Yourmose:for antammsee poyed i'ea fecinniers, ukalse-- ness and wind aroma."
480,Ultraheat,passable,0.7143,0.2857,20,true,/infographics/ultraheat.png,"moderate_overlap(wc=20,ov=0.29)",Ultraheat I'drt whost? Very nigh hem perature lterrzta but wvaceft rapidly lievern- re obial tlat and exncver..bary bever age sheff life.
481,Typicity,passable,0.8,0.3,12,true,/infographics/typicity.png,"moderate_overlap(wc=12,ov=0.30)","o | Typicity BE Astigiznty? Degree to which aszlagnemee 2 the aapeoted ® chansires of tte feo] cmomerligsi — IS"" regioh, of style."
482,Artesian,passable,0.8,0.3,14,true,/infographics/artesian.png,"moderate_overlap(wc=14,ov=0.30)",(ws | ° Artesian li letim joan) a Water from a confined \ _ | cemterwternatrstind slecikrel uscher it to fai PRER3 loule rergaore in a well or oultet.
483,Creaming,passable,0.8,0.3,15,true,/infographics/creaming.png,"moderate_overlap(wc=15,ov=0.30)",yi Creaming ] Chriemity Chiaming Garte mnaenth den e:mata of rind be dusing emacting mopr comnnut. relter top layer.
484,Brandy,passable,0.7,0.3,18,true,/infographics/brandy.png,"moderate_overlap(wc=18,ov=0.30)","i] Brandy Flouimiy i Bramly is a sunlit 6 matuligh care whe ~ a or other mnater J\_, cot fuml pare TT TTT ane Cldlcage fwrad in oak. Bin A \\/"
485,Riesling,passable,0.7923,0.3077,14,true,/infographics/riesling.png,"moderate_overlap(wc=14,ov=0.31)",J (J Riesling [reez-ling] High-acid aromatic while grepe sspcli axprecefigerh aFe | 2ssoz wiuks from dry to lusstously sweet.
486,Chloride,passable,0.7923,0.3077,15,true,/infographics/chloride.png,"moderate_overlap(wc=15,ov=0.31)","CHLORIDE (cv) Tovoreain >. ~~ | Adissclved anion : ~{ tas can Ydiaes uate: LQ ie seem-tourden, o- Lo asserner ant fuller, X while o-cosaive levels tasto-sally,"
487,Haze,passable,0.7923,0.3077,15,true,/infographics/haze.png,"moderate_overlap(wc=15,ov=0.31)","Haze [heiz] = Hase Is visible ~ torfiellly, in hear ol cavsed by actpe = vvase, bvopc &, polyphanatc, est Cf or other particul matter."
488,Jasmine,passable,0.6923,0.3077,19,true,/infographics/jasmine.png,"moderate_overlap(wc=19,ov=0.31)","$S \ Jasmine ERNE ob >. oO: | Jeanine has is tea Ve sounved tuch gactine | blossama as the fikwte cup ovme. forve cup virhoian ricoondg 63de Syrupy haworing,"
489,Filtration Cutoff,passable,0.7667,0.3333,11,true,/infographics/filtration-cutoff.png,"moderate_overlap(wc=11,ov=0.33)",Ny Filtration Al f x= Cutoff (“9% waxldevilloct 8%) The nominal gone size tiurasioie weré to ravacy dertidtlzs To inforahas during winor
490,Proofing,passable,0.7667,0.3333,12,true,/infographics/proofing.png,"moderate_overlap(wc=12,ov=0.33)","® 4 Proofing ["" pru tha] Henpling is the controlled discone.Tnx neo wi monour to reach a wigel bolting st"
491,Plato,passable,0.7667,0.3333,13,true,/infographics/plato.png,"moderate_overlap(wc=13,ov=0.33)",] Plato ec is I Pacthal EE I El A dcualty scale tha) sisputerrs BA | Itis wals areaisk of thisstitenl =. ww'isy in worr by Weight
492,Lactation,passable,0.7667,0.3333,14,true,/infographics/lactation.png,"moderate_overlap(wc=14,ov=0.33)",[¢) N—) Lactation NF (lask telgan) | Ag The physiological pariod whon a 7) 165) wiamutal produces ) A mill. afterting clar ) 7s composition and yiaad.
493,Sanitation,passable,0.7667,0.3333,14,true,/infographics/sanitation.png,"moderate_overlap(wc=14,ov=0.33)",mc Sanitation { £ ron Cohan The cleaning and | [ asselzrsiing on 4 - apoglners teap our igcer | oenizizaa tramers at : imcactors [eavies and during production
494,Dryness,passable,0.7667,0.3333,15,true,/infographics/dryness.png,"moderate_overlap(wc=15,ov=0.33)",I Dryness B (“drarinesl) a Dgynose is the FN iortennal oe of toy | reaizlod sagpy and | (o] a less irmed thizln sham rerrpentiit lon - consumes available sr
495,Bourbon,passable,0.7667,0.3333,16,true,/infographics/bourbon.png,"moderate_overlap(wc=16,ov=0.33)",Zz Bourbon Ibor bon! %® An snakuce cultivar ® arcoir deszasded qq ( frow kypics and hegad for speemess balanced cotaity and atcing cup potential.
496,Screening,passable,0.7667,0.3333,17,true,/infographics/screening.png,"moderate_overlap(wc=17,ov=0.33)",NA Screening ©0000 feetaind 00000 A grading step thot 00000 cahh geaever bhat = by bedenice using stheace with stherttarnsed hole dismeters
497,Estate Bottled,passable,0.6667,0.3333,22,true,/infographics/estate-bottled.png,"moderate_overlap(wc=22,ov=0.33)",~ Estate PAN bottled Lonal Gmunild 0) : > Issdate boxlled inpramv snes gran ~V a oul grasiniarsiine & a oR ; one flargnal toiso gioirGpian arc nusié cestton the legally defined aire
498,Aeropress,passable,0.7364,0.3636,11,true,/infographics/aeropress.png,"moderate_overlap(wc=11,ov=0.36)",— Aeropress B [AIR-oh-press] A manual coffee brewer that uses pressure and immarcinn +A Sip Studios - Sipopedia
499,Autumnal,passable,0.7364,0.3636,12,true,/infographics/autumnal.png,"moderate_overlap(wc=12,ov=0.36)","Autumnal fol tgannal / Releting to bill N NZ batwied conditions, /, often desusjose ¥ hare made from = laterxasson growth"
500,Arsenic,passable,0.7364,0.3636,13,true,/infographics/arsenic.png,"moderate_overlap(wc=13,ov=0.36)",Arsenic [AR-suh-nik] A toxic trace element monitored in water and ingredients tA anciira hav Sip Studios - Sipopedia
501,Stillage,passable,0.7364,0.3636,14,true,/infographics/stillage.png,"moderate_overlap(wc=14,ov=0.36)",Stillage Zoillingy/ Stillage is the tialpy and nolld resi¢ue tof in a ttilt shor is B distitation has resrosed alcohol vapor.
502,Acetobacter,passable,0.7154,0.3846,14,true,/infographics/acetobacter.png,"moderate_overlap(wc=14,ov=0.38)",Acetobacter [uh-see-tuh-BAK ter] A genus of bacteria that converts ethanol into acetic acid in tha nracanra Sip Studios - Sipopedia
503,Storage,passable,0.6833,0.4167,16,true,/infographics/storage.png,"moderate_overlap(wc=16,ov=0.42)",—=1| STORAGE [oro in] The controlled holding —— of Romalidiatinty fosh foaaa is aN p hawe at Thimtec| la iad purltagi creaility convlwceok te protect quality and safety.
504,Armagnac,passable,0.6455,0.4545,11,true,/infographics/armagnac.png,"moderate_overlap(wc=11,ov=0.45)","T Armagnac [ar-muhn-YAK] / A French brandy from Gascony, typically distilled in raliimn ctille Sip Studios - Sipopedia"
505,Gin,passable,0.6455,0.4545,13,true,/infographics/gin.png,"moderate_overlap(wc=13,ov=0.45)","@ Gin — [im , = Gin is a distilled 4 f<%+) coult:oshese ¢ drodiatinent 77 fhiem denies from Junpet I sttler supported — AA, by other botanicals."
506,Jersey,passable,0.6385,0.4615,16,true,/infographics/jersey.png,"moderate_overlap(wc=16,ov=0.46)","Jersey Lah Pin ® \ Jetizry is a dairy / wztlle preori saking for witlc, with enoperdih as high biotwrav'a, prieeiie, and rich yellow color."
507,Panfiring,passable,0.6385,0.4615,17,true,/infographics/panfiring.png,"moderate_overlap(wc=17,ov=0.46)",a _Panfiring 0 o { pem fairin/ Paffining le diy next a sxrenent in a not plar of &Y) drum uesd te fix green tex and create loasted notes.
508,Alambic,passable,0.5,0.6,12,true,/infographics/alambic.png,"moderate_overlap(wc=12,ov=0.60)","Alambic Qn [uh-LAM-bik] A traditional copper pot still used for distillation, especially in hrandyv and ¢ Sip Studios - Sipopedia"
509,Hermitage,passable,0.2538,0.8462,15,true,/infographics/hermitage.png,"moderate_overlap(wc=15,ov=0.85)",& HERMITAGE ARQ Jeermitidz J) Northern Rhéne appellation producing J ~ ageworthy Syrah-based ™N reds and limited Marsanne Roussanne whites from a granitic hi
510,Gamay,passable,0.2538,0.8462,17,true,/infographics/gamay.png,"moderate_overlap(wc=17,ov=0.85)",oN Gamay JI\ /'gemei/ EGR) Black grape best | known from — ov Beaujolais producing Nu bd light-to medium- & bodied wines with bright acidity and red fruit.
511,Chaptalization,passable,0.2,0.9,14,true,/infographics/chaptalization.png,"moderate_overlap(wc=14,ov=0.90)",OF Chaptalization 0 oO - Fil oO o /jeeptalai'zeisan/ Addition of sugar to o o | 9rape must before or ° during fermentation to ° ° raise potential alcohol o (-] without increasing ripeness.
512,Dosage,passable,0.1909,0.9091,14,true,/infographics/dosage.png,"moderate_overlap(wc=14,ov=0.91)",a DOSAGE | | [doh-SAHZH] Ny ia Liqueur Tm d’expédition m added after mn disgorgement I] ) in traditional- method T sparkling wine to set the final sweetness level.
513,Vinification,passable,0.1909,0.9091,15,true,/infographics/vinification.png,"moderate_overlap(wc=15,ov=0.91)",Vinification J / Lvinifi'keisen/ 4 Vinification is the Fi controlled sequence of winemaking J decisions that trans- forms harvested grapes into a finished wine style.
514,Maceration,passable,0.1833,0.9167,16,true,/infographics/maceration.png,"moderate_overlap(wc=16,ov=0.92)","“ MACERATION méas-a-RA-shan Fewer] Contact time between fo—— juice and grape skins D350 O| and often seeds or stams to extract color, ©_0.0. tannin, and flavor"
515,Harvest,passable,0.1769,0.9231,15,true,/infographics/harvest.png,"moderate_overlap(wc=15,ov=0.92)","HARVEST Vd ‘1 ['harvist ] The picking of grapes at chosen ripeness based on sugar, acidity, phenolic development, health and intended wine sty!"
516,Malolactic,passable,0.1769,0.9231,16,true,/infographics/malolactic.png,"moderate_overlap(wc=16,ov=0.92)","[J ~, Malolactic may-luh-LAK-tik o Relating to malolactic fermentation in which bacteria convert sharper malic acid into softer lactic acid and carbon dioxide."
517,Extraction,passable,0.1,1,13,true,/infographics/extraction.png,"moderate_overlap(wc=13,ov=1.00)","0 MR Extraction Ny Y B) | I [ik'strazks[an 9 The transfer of color, tannin, flavor, and other compounds from grape solids into juice or wine during production."
518,Filtration,passable,0.1,1,13,true,/infographics/filtration.png,"moderate_overlap(wc=13,ov=1.00)",£0 © ©O + o ° o + ® ® ——— Filtration ites \( Mechanical ¥ clarification that removes suspended particles and sometimes microbes before bottling to improve stability and brightness.
519,Lees,passable,0.1,1,13,true,/infographics/lees.png,"moderate_overlap(wc=13,ov=1.00)",— | Lees ‘lez 0) Deposits of spent yeast and other solids remaining after fermentation ~— that can influence a | texture and flavor ce during aging.
520,Decanting,passable,0.1,1,14,true,/infographics/decanting.png,"moderate_overlap(wc=14,ov=1.00)",N_\ DECANTING 4 /d’kantin/ Transferring wine from bottle to another '\ vessel to separate sediment or increase oxygen exposure before service. [Ermey
521,Lambrusco,passable,0.1,1,14,true,/infographics/lambrusco.png,"moderate_overlap(wc=14,ov=1.00)",1 Lambrusco [lahm-BROOS-koh] Ei) Italian sparkling wine category made from & Lambrusco grapes and produced in styles y ranging from dry to Za sweet.
522,Terroir,passable,0.1,1,14,true,/infographics/terroir.png,"moderate_overlap(wc=14,ov=1.00)","[2] NS Terroir — /te'war/ Z The combined influence of site conditions and = local practice on — — how a wine a —_— expresses flavor, texture, and structure."
523,Elegance,passable,0.1,1,15,true,/infographics/elegance.png,"moderate_overlap(wc=15,ov=1.00)","ELEGANCE /'elagens/ A tasting term for a wine whose balance, texture, length and detail convey refinement rather than sheer power."
524,Fining,passable,0.1,1,15,true,/infographics/fining.png,"moderate_overlap(wc=15,ov=1.00)",@ % Fining ER /fainn/ Clarification process < using reactive agents \ such as bentonite or egg white to remove specific unwanted compounds.
525,Fronsac,passable,0.1,1,15,true,/infographics/fronsac.png,"moderate_overlap(wc=15,ov=1.00)",Fronsac ['frosak] Right Bank Bordeaux appellation producing mostly Merlot-based reds from clay and limestone slopes west of Libourne.
526,Malbec,passable,0.1,1,15,true,/infographics/malbec.png,"moderate_overlap(wc=15,ov=1.00)",Malbec /malbek/ Black grape from southwest France and Argentina that can produce deeply colored wines with plum fruit and tannic structure.
527,Merlot,passable,0.1,1,15,true,/infographics/merlot.png,"moderate_overlap(wc=15,ov=1.00)","MERLOT ['marlou/ Black grape valued for plush texture, moderate acidity and dark fruit profile, often used to soften structured blends."
528,Grenache,passable,0.1,1,16,true,/infographics/grenache.png,"moderate_overlap(wc=16,ov=1.00)","i Grenache < ( Warm-climate black cA grape with high sugar 5-3 potential that gives ee generous alcohol, ripe eo 02 fruit, and relatively modest color."
529,Marsanne,passable,0.1,1,16,true,/infographics/marsanne.png,"moderate_overlap(wc=16,ov=1.00)",Marsanne mar-SAHN Northern Rhone white grape giving medium to full-bodied wines with moderate acidity and notes of orchard fruit and wax.
530,Aglianico,passable,0.1,1,17,true,/infographics/aglianico.png,"moderate_overlap(wc=17,ov=1.00)","Aglianico AA /a'ljanéko/ @en Southern Italian 9 black grape producing deeply colored wines with high tannin, firm acidity, and strong aging potential."
531,Albarino,passable,0.1,1,17,true,/infographics/albarino.png,"moderate_overlap(wc=17,ov=1.00)","0 ~ Albarino (al-ba-REE-nyo Aromatic white grape grown especially in Atlantic Iberia that yields high-acid wines with citrus, stone fruit, and saline notes."
